Timestamp,Price
14.03.2017 05:15 - 14.03.2017 05:30,25.54
14.03.2017 05:30 - 14.03.2017 05:45,32.5
14.03.2017 05:45 - 14.03.2017 06:00,45.36
14.03.2017 06:00 - 14.03.2017 06:15,13.77
14.03.2017 06:15 - 14.03.2017 06:30,34
14.03.2017 06:30 - 14.03.2017 06:45,47.01
14.03.2017 06:45 - 14.03.2017 07:00,52.29
14.03.2017 07:00 - 14.03.2017 07:15,45.98
14.03.2017 07:15 - 14.03.2017 07:30,47
14.03.2017 07:30 - 14.03.2017 07:45,46.88
14.03.2017 07:45 - 14.03.2017 08:00,42.53
14.03.2017 08:00 - 14.03.2017 08:15,53.7
14.03.2017 08:15 - 14.03.2017 08:30,49.76
14.03.2017 08:30 - 14.03.2017 08:45,43.6
14.03.2017 08:45 - 14.03.2017 09:00,36.81
14.03.2017 09:00 - 14.03.2017 09:15,52
14.03.2017 09:15 - 14.03.2017 09:30,44.45
14.03.2017 09:30 - 14.03.2017 09:45,38.45
14.03.2017 09:45 - 14.03.2017 10:00,32.7
14.03.2017 10:00 - 14.03.2017 10:15,49.36
14.03.2017 10:15 - 14.03.2017 10:30,41.63
14.03.2017 10:30 - 14.03.2017 10:45,35.9
14.03.2017 10:45 - 14.03.2017 11:00,29.58
14.03.2017 11:00 - 14.03.2017 11:15,41.62
14.03.2017 11:15 - 14.03.2017 11:30,36.84
14.03.2017 11:30 - 14.03.2017 11:45,34.52
14.03.2017 11:45 - 14.03.2017 12:00,29.63
14.03.2017 12:00 - 14.03.2017 12:15,36.26
14.03.2017 12:15 - 14.03.2017 12:30,30.94
14.03.2017 12:30 - 14.03.2017 12:45,30
14.03.2017 12:45 - 14.03.2017 13:00,28.81
14.03.2017 13:00 - 14.03.2017 13:15,32.3
14.03.2017 13:15 - 14.03.2017 13:30,30.64
14.03.2017 13:30 - 14.03.2017 13:45,30.53
14.03.2017 13:45 - 14.03.2017 14:00,27.84
14.03.2017 14:00 - 14.03.2017 14:15,25.8
14.03.2017 14:15 - 14.03.2017 14:30,27.11
14.03.2017 14:30 - 14.03.2017 14:45,31.25
14.03.2017 14:45 - 14.03.2017 15:00,35.8
14.03.2017 15:00 - 14.03.2017 15:15,22.03
14.03.2017 15:15 - 14.03.2017 15:30,26.15
14.03.2017 15:30 - 14.03.2017 15:45,33.32
14.03.2017 15:45 - 14.03.2017 16:00,39.52
14.03.2017 16:00 - 14.03.2017 16:15,21.97
14.03.2017 16:15 - 14.03.2017 16:30,28
14.03.2017 16:30 - 14.03.2017 16:45,37.5
14.03.2017 16:45 - 14.03.2017 17:00,45.31
14.03.2017 17:00 - 14.03.2017 17:15,25.3
14.03.2017 17:15 - 14.03.2017 17:30,33.04
14.03.2017 17:30 - 14.03.2017 17:45,42.85
14.03.2017 17:45 - 14.03.2017 18:00,49.82
14.03.2017 18:00 - 14.03.2017 18:15,37.97
14.03.2017 18:15 - 14.03.2017 18:30,40.18
14.03.2017 18:30 - 14.03.2017 18:45,46.71
14.03.2017 18:45 - 14.03.2017 19:00,49.54
14.03.2017 19:00 - 14.03.2017 19:15,56.97
14.03.2017 19:15 - 14.03.2017 19:30,47.87
14.03.2017 19:30 - 14.03.2017 19:45,42.06
14.03.2017 19:45 - 14.03.2017 20:00,31.9
14.03.2017 20:00 - 14.03.2017 20:15,53.56
14.03.2017 20:15 - 14.03.2017 20:30,40.97
14.03.2017 20:30 - 14.03.2017 20:45,32.43
14.03.2017 20:45 - 14.03.2017 21:00,22
14.03.2017 21:00 - 14.03.2017 21:15,43.95
14.03.2017 21:15 - 14.03.2017 21:30,37.51
14.03.2017 21:30 - 14.03.2017 21:45,30
14.03.2017 21:45 - 14.03.2017 22:00,20.66
14.03.2017 22:00 - 14.03.2017 22:15,42.4
14.03.2017 22:15 - 14.03.2017 22:30,38
14.03.2017 22:30 - 14.03.2017 22:45,26.09
14.03.2017 22:45 - 14.03.2017 23:00,18.37
14.03.2017 23:00 - 14.03.2017 23:15,37
14.03.2017 23:15 - 14.03.2017 23:30,29.01
14.03.2017 23:30 - 14.03.2017 23:45,21.48
14.03.2017 23:45 - 15.03.2017 00:00,10.5
15.03.2017 00:00 - 15.03.2017 00:15,33.88
15.03.2017 00:15 - 15.03.2017 00:30,25.72
15.03.2017 00:30 - 15.03.2017 00:45,20.57
15.03.2017 00:45 - 15.03.2017 01:00,14.51
15.03.2017 01:00 - 15.03.2017 01:15,24.4
15.03.2017 01:15 - 15.03.2017 01:30,22.68
15.03.2017 01:30 - 15.03.2017 01:45,19.81
15.03.2017 01:45 - 15.03.2017 02:00,17.13
15.03.2017 02:00 - 15.03.2017 02:15,18.09
15.03.2017 02:15 - 15.03.2017 02:30,17.76
15.03.2017 02:30 - 15.03.2017 02:45,19.98
15.03.2017 02:45 - 15.03.2017 03:00,23.11
15.03.2017 03:00 - 15.03.2017 03:15,15.11
15.03.2017 03:15 - 15.03.2017 03:30,18
15.03.2017 03:30 - 15.03.2017 03:45,24.37
15.03.2017 03:45 - 15.03.2017 04:00,26.72
15.03.2017 04:00 - 15.03.2017 04:15,12.4
15.03.2017 04:15 - 15.03.2017 04:30,21.78
15.03.2017 04:30 - 15.03.2017 04:45,28.24
15.03.2017 04:45 - 15.03.2017 05:00,34.4
15.03.2017 05:00 - 15.03.2017 05:15,14.42
15.03.2017 05:15 - 15.03.2017 05:30,21.32
15.03.2017 05:30 - 15.03.2017 05:45,34
15.03.2017 05:45 - 15.03.2017 06:00,42.4
15.03.2017 06:00 - 15.03.2017 06:15,10.54
15.03.2017 06:15 - 15.03.2017 06:30,31.6
15.03.2017 06:30 - 15.03.2017 06:45,44.94
15.03.2017 06:45 - 15.03.2017 07:00,52.9
15.03.2017 07:00 - 15.03.2017 07:15,40.26
15.03.2017 07:15 - 15.03.2017 07:30,42.33
15.03.2017 07:30 - 15.03.2017 07:45,45.24
15.03.2017 07:45 - 15.03.2017 08:00,42.16
15.03.2017 08:00 - 15.03.2017 08:15,48.98
15.03.2017 08:15 - 15.03.2017 08:30,45.65
15.03.2017 08:30 - 15.03.2017 08:45,41
15.03.2017 08:45 - 15.03.2017 09:00,36.37
15.03.2017 09:00 - 15.03.2017 09:15,48.97
15.03.2017 09:15 - 15.03.2017 09:30,40.97
15.03.2017 09:30 - 15.03.2017 09:45,37.05
15.03.2017 09:45 - 15.03.2017 10:00,31
15.03.2017 10:00 - 15.03.2017 10:15,45.07
15.03.2017 10:15 - 15.03.2017 10:30,35.45
15.03.2017 10:30 - 15.03.2017 10:45,34.65
15.03.2017 10:45 - 15.03.2017 11:00,28.92
15.03.2017 11:00 - 15.03.2017 11:15,38.14
15.03.2017 11:15 - 15.03.2017 11:30,35.96
15.03.2017 11:30 - 15.03.2017 11:45,34.09
15.03.2017 11:45 - 15.03.2017 12:00,27.8
15.03.2017 12:00 - 15.03.2017 12:15,35.81
15.03.2017 12:15 - 15.03.2017 12:30,28.71
15.03.2017 12:30 - 15.03.2017 12:45,28.2
15.03.2017 12:45 - 15.03.2017 13:00,29.27
15.03.2017 13:00 - 15.03.2017 13:15,30.75
15.03.2017 13:15 - 15.03.2017 13:30,32.08
15.03.2017 13:30 - 15.03.2017 13:45,29.81
15.03.2017 13:45 - 15.03.2017 14:00,27.4
15.03.2017 14:00 - 15.03.2017 14:15,23.44
15.03.2017 14:15 - 15.03.2017 14:30,27.32
15.03.2017 14:30 - 15.03.2017 14:45,32
15.03.2017 14:45 - 15.03.2017 15:00,35.26
15.03.2017 15:00 - 15.03.2017 15:15,22.02
15.03.2017 15:15 - 15.03.2017 15:30,27.57
15.03.2017 15:30 - 15.03.2017 15:45,32.1
15.03.2017 15:45 - 15.03.2017 16:00,37.2
15.03.2017 16:00 - 15.03.2017 16:15,20.07
15.03.2017 16:15 - 15.03.2017 16:30,29.53
15.03.2017 16:30 - 15.03.2017 16:45,35.53
15.03.2017 16:45 - 15.03.2017 17:00,44.47
15.03.2017 17:00 - 15.03.2017 17:15,23.36
15.03.2017 17:15 - 15.03.2017 17:30,33.88
15.03.2017 17:30 - 15.03.2017 17:45,43.58
15.03.2017 17:45 - 15.03.2017 18:00,54
15.03.2017 18:00 - 15.03.2017 18:15,35.6
15.03.2017 18:15 - 15.03.2017 18:30,45.11
15.03.2017 18:30 - 15.03.2017 18:45,50.55
15.03.2017 18:45 - 15.03.2017 19:00,52
15.03.2017 19:00 - 15.03.2017 19:15,57.91
15.03.2017 19:15 - 15.03.2017 19:30,52
15.03.2017 19:30 - 15.03.2017 19:45,45.63
15.03.2017 19:45 - 15.03.2017 20:00,39.7
15.03.2017 20:00 - 15.03.2017 20:15,56
15.03.2017 20:15 - 15.03.2017 20:30,46
15.03.2017 20:30 - 15.03.2017 20:45,38.4
15.03.2017 20:45 - 15.03.2017 21:00,27.38
15.03.2017 21:00 - 15.03.2017 21:15,45.15
15.03.2017 21:15 - 15.03.2017 21:30,41.22
15.03.2017 21:30 - 15.03.2017 21:45,35.03
15.03.2017 21:45 - 15.03.2017 22:00,24.67
15.03.2017 22:00 - 15.03.2017 22:15,43.16
15.03.2017 22:15 - 15.03.2017 22:30,39.63
15.03.2017 22:30 - 15.03.2017 22:45,29.25
15.03.2017 22:45 - 15.03.2017 23:00,21.96
15.03.2017 23:00 - 15.03.2017 23:15,41.97
15.03.2017 23:15 - 15.03.2017 23:30,37.73
15.03.2017 23:30 - 15.03.2017 23:45,26.23
15.03.2017 23:45 - 16.03.2017 00:00,16.07
16.03.2017 00:00 - 16.03.2017 00:15,37.27
16.03.2017 00:15 - 16.03.2017 00:30,31.78
16.03.2017 00:30 - 16.03.2017 00:45,26.95
16.03.2017 00:45 - 16.03.2017 01:00,22
16.03.2017 01:00 - 16.03.2017 01:15,33.72
16.03.2017 01:15 - 16.03.2017 01:30,28.51
16.03.2017 01:30 - 16.03.2017 01:45,28.14
16.03.2017 01:45 - 16.03.2017 02:00,22.15
16.03.2017 02:00 - 16.03.2017 02:15,28.23
16.03.2017 02:15 - 16.03.2017 02:30,26.85
16.03.2017 02:30 - 16.03.2017 02:45,28
16.03.2017 02:45 - 16.03.2017 03:00,28.41
16.03.2017 03:00 - 16.03.2017 03:15,23.56
16.03.2017 03:15 - 16.03.2017 03:30,26.87
16.03.2017 03:30 - 16.03.2017 03:45,29.28
16.03.2017 03:45 - 16.03.2017 04:00,30.26
16.03.2017 04:00 - 16.03.2017 04:15,20.7
16.03.2017 04:15 - 16.03.2017 04:30,25.27
16.03.2017 04:30 - 16.03.2017 04:45,30.9
16.03.2017 04:45 - 16.03.2017 05:00,32.68
16.03.2017 05:00 - 16.03.2017 05:15,18
16.03.2017 05:15 - 16.03.2017 05:30,26
16.03.2017 05:30 - 16.03.2017 05:45,35.98
16.03.2017 05:45 - 16.03.2017 06:00,44
16.03.2017 06:00 - 16.03.2017 06:15,14
16.03.2017 06:15 - 16.03.2017 06:30,35.6
16.03.2017 06:30 - 16.03.2017 06:45,45.62
16.03.2017 06:45 - 16.03.2017 07:00,52.76
16.03.2017 07:00 - 16.03.2017 07:15,43.88
16.03.2017 07:15 - 16.03.2017 07:30,46.3
16.03.2017 07:30 - 16.03.2017 07:45,43.51
16.03.2017 07:45 - 16.03.2017 08:00,36.3
16.03.2017 08:00 - 16.03.2017 08:15,51.56
16.03.2017 08:15 - 16.03.2017 08:30,46.32
16.03.2017 08:30 - 16.03.2017 08:45,41.12
16.03.2017 08:45 - 16.03.2017 09:00,33
16.03.2017 09:00 - 16.03.2017 09:15,48.48
16.03.2017 09:15 - 16.03.2017 09:30,41.5
16.03.2017 09:30 - 16.03.2017 09:45,35.73
16.03.2017 09:45 - 16.03.2017 10:00,26.85
16.03.2017 10:00 - 16.03.2017 10:15,44.01
16.03.2017 10:15 - 16.03.2017 10:30,36.9
16.03.2017 10:30 - 16.03.2017 10:45,30.7
16.03.2017 10:45 - 16.03.2017 11:00,24.6
16.03.2017 11:00 - 16.03.2017 11:15,38.06
16.03.2017 11:15 - 16.03.2017 11:30,33.16
16.03.2017 11:30 - 16.03.2017 11:45,30.28
16.03.2017 11:45 - 16.03.2017 12:00,26.42
16.03.2017 12:00 - 16.03.2017 12:15,34.28
16.03.2017 12:15 - 16.03.2017 12:30,27.27
16.03.2017 12:30 - 16.03.2017 12:45,31
16.03.2017 12:45 - 16.03.2017 13:00,29.44
16.03.2017 13:00 - 16.03.2017 13:15,29.4
16.03.2017 13:15 - 16.03.2017 13:30,29.92
16.03.2017 13:30 - 16.03.2017 13:45,30.16
16.03.2017 13:45 - 16.03.2017 14:00,31.03
16.03.2017 14:00 - 16.03.2017 14:15,21.08
16.03.2017 14:15 - 16.03.2017 14:30,26.53
16.03.2017 14:30 - 16.03.2017 14:45,33.96
16.03.2017 14:45 - 16.03.2017 15:00,38.89
16.03.2017 15:00 - 16.03.2017 15:15,19.37
16.03.2017 15:15 - 16.03.2017 15:30,29.11
16.03.2017 15:30 - 16.03.2017 15:45,36.7
16.03.2017 15:45 - 16.03.2017 16:00,44.16
16.03.2017 16:00 - 16.03.2017 16:15,13.6
16.03.2017 16:15 - 16.03.2017 16:30,30.46
16.03.2017 16:30 - 16.03.2017 16:45,37.98
16.03.2017 16:45 - 16.03.2017 17:00,49.96
16.03.2017 17:00 - 16.03.2017 17:15,22.2
16.03.2017 17:15 - 16.03.2017 17:30,37.27
16.03.2017 17:30 - 16.03.2017 17:45,48.75
16.03.2017 17:45 - 16.03.2017 18:00,54.94
16.03.2017 18:00 - 16.03.2017 18:15,42.37
16.03.2017 18:15 - 16.03.2017 18:30,46.32
16.03.2017 18:30 - 16.03.2017 18:45,50.88
16.03.2017 18:45 - 16.03.2017 19:00,52.4
16.03.2017 19:00 - 16.03.2017 19:15,64
16.03.2017 19:15 - 16.03.2017 19:30,54
16.03.2017 19:30 - 16.03.2017 19:45,47.49
16.03.2017 19:45 - 16.03.2017 20:00,35.28
16.03.2017 20:00 - 16.03.2017 20:15,59.49
16.03.2017 20:15 - 16.03.2017 20:30,47.17
16.03.2017 20:30 - 16.03.2017 20:45,37.71
16.03.2017 20:45 - 16.03.2017 21:00,27.1
16.03.2017 21:00 - 16.03.2017 21:15,47.37
16.03.2017 21:15 - 16.03.2017 21:30,41.37
16.03.2017 21:30 - 16.03.2017 21:45,31.51
16.03.2017 21:45 - 16.03.2017 22:00,19.85
16.03.2017 22:00 - 16.03.2017 22:15,44.14
16.03.2017 22:15 - 16.03.2017 22:30,38.03
16.03.2017 22:30 - 16.03.2017 22:45,26.36
16.03.2017 22:45 - 16.03.2017 23:00,17.38
16.03.2017 23:00 - 16.03.2017 23:15,40.52
16.03.2017 23:15 - 16.03.2017 23:30,32.58
16.03.2017 23:30 - 16.03.2017 23:45,24.5
16.03.2017 23:45 - 17.03.2017 00:00,12.05
17.03.2017 00:00 - 17.03.2017 00:15,32.48
17.03.2017 00:15 - 17.03.2017 00:30,23.57
17.03.2017 00:30 - 17.03.2017 00:45,24.02
17.03.2017 00:45 - 17.03.2017 01:00,17.93
17.03.2017 01:00 - 17.03.2017 01:15,28.4
17.03.2017 01:15 - 17.03.2017 01:30,22.75
17.03.2017 01:30 - 17.03.2017 01:45,21.43
17.03.2017 01:45 - 17.03.2017 02:00,15.42
17.03.2017 02:00 - 17.03.2017 02:15,23.4
17.03.2017 02:15 - 17.03.2017 02:30,19.48
17.03.2017 02:30 - 17.03.2017 02:45,14.4
17.03.2017 02:45 - 17.03.2017 03:00,18.71
17.03.2017 03:00 - 17.03.2017 03:15,15.71
17.03.2017 03:15 - 17.03.2017 03:30,17.2
17.03.2017 03:30 - 17.03.2017 03:45,23.99
17.03.2017 03:45 - 17.03.2017 04:00,22.92
17.03.2017 04:00 - 17.03.2017 04:15,15.5
17.03.2017 04:15 - 17.03.2017 04:30,23.15
17.03.2017 04:30 - 17.03.2017 04:45,21.36
17.03.2017 04:45 - 17.03.2017 05:00,30.25
17.03.2017 05:00 - 17.03.2017 05:15,15.2
17.03.2017 05:15 - 17.03.2017 05:30,23.9
17.03.2017 05:30 - 17.03.2017 05:45,29.82
17.03.2017 05:45 - 17.03.2017 06:00,39.63
17.03.2017 06:00 - 17.03.2017 06:15,17.1
17.03.2017 06:15 - 17.03.2017 06:30,30.8
17.03.2017 06:30 - 17.03.2017 06:45,40.71
17.03.2017 06:45 - 17.03.2017 07:00,45.16
17.03.2017 07:00 - 17.03.2017 07:15,40.9
17.03.2017 07:15 - 17.03.2017 07:30,41.92
17.03.2017 07:30 - 17.03.2017 07:45,37.6
17.03.2017 07:45 - 17.03.2017 08:00,33.58
17.03.2017 08:00 - 17.03.2017 08:15,48
17.03.2017 08:15 - 17.03.2017 08:30,40.36
17.03.2017 08:30 - 17.03.2017 08:45,34.99
17.03.2017 08:45 - 17.03.2017 09:00,30.63
17.03.2017 09:00 - 17.03.2017 09:15,46
17.03.2017 09:15 - 17.03.2017 09:30,37.65
17.03.2017 09:30 - 17.03.2017 09:45,34
17.03.2017 09:45 - 17.03.2017 10:00,26.35
17.03.2017 10:00 - 17.03.2017 10:15,42.2
17.03.2017 10:15 - 17.03.2017 10:30,35.38
17.03.2017 10:30 - 17.03.2017 10:45,30.41
17.03.2017 10:45 - 17.03.2017 11:00,26
17.03.2017 11:00 - 17.03.2017 11:15,37.69
17.03.2017 11:15 - 17.03.2017 11:30,33.61
17.03.2017 11:30 - 17.03.2017 11:45,30.99
17.03.2017 11:45 - 17.03.2017 12:00,25.35
17.03.2017 12:00 - 17.03.2017 12:15,34.4
17.03.2017 12:15 - 17.03.2017 12:30,31.17
17.03.2017 12:30 - 17.03.2017 12:45,27.06
17.03.2017 12:45 - 17.03.2017 13:00,25.35
17.03.2017 13:00 - 17.03.2017 13:15,27.43
17.03.2017 13:15 - 17.03.2017 13:30,29.3
17.03.2017 13:30 - 17.03.2017 13:45,25.18
17.03.2017 13:45 - 17.03.2017 14:00,23.3
17.03.2017 14:00 - 17.03.2017 14:15,24.87
17.03.2017 14:15 - 17.03.2017 14:30,26.1
17.03.2017 14:30 - 17.03.2017 14:45,24.7
17.03.2017 14:45 - 17.03.2017 15:00,28.26
17.03.2017 15:00 - 17.03.2017 15:15,21.9
17.03.2017 15:15 - 17.03.2017 15:30,26.35
17.03.2017 15:30 - 17.03.2017 15:45,27.2
17.03.2017 15:45 - 17.03.2017 16:00,31.25
17.03.2017 16:00 - 17.03.2017 16:15,15.87
17.03.2017 16:15 - 17.03.2017 16:30,24.91
17.03.2017 16:30 - 17.03.2017 16:45,31.5
17.03.2017 16:45 - 17.03.2017 17:00,38.63
17.03.2017 17:00 - 17.03.2017 17:15,18.71
17.03.2017 17:15 - 17.03.2017 17:30,32.04
17.03.2017 17:30 - 17.03.2017 17:45,40.87
17.03.2017 17:45 - 17.03.2017 18:00,48
17.03.2017 18:00 - 17.03.2017 18:15,29.18
17.03.2017 18:15 - 17.03.2017 18:30,34.11
17.03.2017 18:30 - 17.03.2017 18:45,44
17.03.2017 18:45 - 17.03.2017 19:00,48.4
17.03.2017 19:00 - 17.03.2017 19:15,49
17.03.2017 19:15 - 17.03.2017 19:30,43.81
17.03.2017 19:30 - 17.03.2017 19:45,37.14
17.03.2017 19:45 - 17.03.2017 20:00,30.46
17.03.2017 20:00 - 17.03.2017 20:15,46.11
17.03.2017 20:15 - 17.03.2017 20:30,35.8
17.03.2017 20:30 - 17.03.2017 20:45,28.1
17.03.2017 20:45 - 17.03.2017 21:00,20.95
17.03.2017 21:00 - 17.03.2017 21:15,37.24
17.03.2017 21:15 - 17.03.2017 21:30,32.25
17.03.2017 21:30 - 17.03.2017 21:45,27.44
17.03.2017 21:45 - 17.03.2017 22:00,16.56
17.03.2017 22:00 - 17.03.2017 22:15,35.22
17.03.2017 22:15 - 17.03.2017 22:30,31.76
17.03.2017 22:30 - 17.03.2017 22:45,24.31
17.03.2017 22:45 - 17.03.2017 23:00,11.02
17.03.2017 23:00 - 17.03.2017 23:15,28.4
17.03.2017 23:15 - 17.03.2017 23:30,23.3
17.03.2017 23:30 - 17.03.2017 23:45,15.05
17.03.2017 23:45 - 18.03.2017 00:00,2.62
18.03.2017 00:00 - 18.03.2017 00:15,12.41
18.03.2017 00:15 - 18.03.2017 00:30,2.74
18.03.2017 00:30 - 18.03.2017 00:45,4.3
18.03.2017 00:45 - 18.03.2017 01:00,-2
18.03.2017 01:00 - 18.03.2017 01:15,0.6
18.03.2017 01:15 - 18.03.2017 01:30,4.07
18.03.2017 01:30 - 18.03.2017 01:45,-2.47
18.03.2017 01:45 - 18.03.2017 02:00,-8
18.03.2017 02:00 - 18.03.2017 02:15,-3.33
18.03.2017 02:15 - 18.03.2017 02:30,0.21
18.03.2017 02:30 - 18.03.2017 02:45,-10
18.03.2017 02:45 - 18.03.2017 03:00,0.6
18.03.2017 03:00 - 18.03.2017 03:15,-1.61
18.03.2017 03:15 - 18.03.2017 03:30,-6.01
18.03.2017 03:30 - 18.03.2017 03:45,-7.26
18.03.2017 03:45 - 18.03.2017 04:00,-3.5
18.03.2017 04:00 - 18.03.2017 04:15,-7.66
18.03.2017 04:15 - 18.03.2017 04:30,-3.04
18.03.2017 04:30 - 18.03.2017 04:45,-5.46
18.03.2017 04:45 - 18.03.2017 05:00,0.45
18.03.2017 05:00 - 18.03.2017 05:15,-4.5
18.03.2017 05:15 - 18.03.2017 05:30,-0.41
18.03.2017 05:30 - 18.03.2017 05:45,-6.2
18.03.2017 05:45 - 18.03.2017 06:00,-0.9
18.03.2017 06:00 - 18.03.2017 06:15,-9.1
18.03.2017 06:15 - 18.03.2017 06:30,-3.2
18.03.2017 06:30 - 18.03.2017 06:45,0.62
18.03.2017 06:45 - 18.03.2017 07:00,2.84
18.03.2017 07:00 - 18.03.2017 07:15,-2.52
18.03.2017 07:15 - 18.03.2017 07:30,5.05
18.03.2017 07:30 - 18.03.2017 07:45,12.8
18.03.2017 07:45 - 18.03.2017 08:00,14.38
18.03.2017 08:00 - 18.03.2017 08:15,6.97
18.03.2017 08:15 - 18.03.2017 08:30,9.67
18.03.2017 08:30 - 18.03.2017 08:45,17.83
18.03.2017 08:45 - 18.03.2017 09:00,18.88
18.03.2017 09:00 - 18.03.2017 09:15,13.02
18.03.2017 09:15 - 18.03.2017 09:30,19.6
18.03.2017 09:30 - 18.03.2017 09:45,22.3
18.03.2017 09:45 - 18.03.2017 10:00,25.6
18.03.2017 10:00 - 18.03.2017 10:15,25.2
18.03.2017 10:15 - 18.03.2017 10:30,22.7
18.03.2017 10:30 - 18.03.2017 10:45,27.26
18.03.2017 10:45 - 18.03.2017 11:00,21.98
18.03.2017 11:00 - 18.03.2017 11:15,24.02
18.03.2017 11:15 - 18.03.2017 11:30,26.71
18.03.2017 11:30 - 18.03.2017 11:45,23.9
18.03.2017 11:45 - 18.03.2017 12:00,20.53
18.03.2017 12:00 - 18.03.2017 12:15,24.04
18.03.2017 12:15 - 18.03.2017 12:30,27.78
18.03.2017 12:30 - 18.03.2017 12:45,19.38
18.03.2017 12:45 - 18.03.2017 13:00,16.79
18.03.2017 13:00 - 18.03.2017 13:15,23.07
18.03.2017 13:15 - 18.03.2017 13:30,25.04
18.03.2017 13:30 - 18.03.2017 13:45,16.7
18.03.2017 13:45 - 18.03.2017 14:00,13.46
18.03.2017 14:00 - 18.03.2017 14:15,17.28
18.03.2017 14:15 - 18.03.2017 14:30,17.29
18.03.2017 14:30 - 18.03.2017 14:45,19.36
18.03.2017 14:45 - 18.03.2017 15:00,12.18
18.03.2017 15:00 - 18.03.2017 15:15,11.39
18.03.2017 15:15 - 18.03.2017 15:30,14.94
18.03.2017 15:30 - 18.03.2017 15:45,17.03
18.03.2017 15:45 - 18.03.2017 16:00,20.61
18.03.2017 16:00 - 18.03.2017 16:15,6.7
18.03.2017 16:15 - 18.03.2017 16:30,12.68
18.03.2017 16:30 - 18.03.2017 16:45,17.78
18.03.2017 16:45 - 18.03.2017 17:00,29.35
18.03.2017 17:00 - 18.03.2017 17:15,10.7
18.03.2017 17:15 - 18.03.2017 17:30,21.92
18.03.2017 17:30 - 18.03.2017 17:45,32.79
18.03.2017 17:45 - 18.03.2017 18:00,44.46
18.03.2017 18:00 - 18.03.2017 18:15,19.15
18.03.2017 18:15 - 18.03.2017 18:30,31.17
18.03.2017 18:30 - 18.03.2017 18:45,36.98
18.03.2017 18:45 - 18.03.2017 19:00,44
18.03.2017 19:00 - 18.03.2017 19:15,38.73
18.03.2017 19:15 - 18.03.2017 19:30,39.9
18.03.2017 19:30 - 18.03.2017 19:45,35.02
18.03.2017 19:45 - 18.03.2017 20:00,36
18.03.2017 20:00 - 18.03.2017 20:15,44
18.03.2017 20:15 - 18.03.2017 20:30,33.02
18.03.2017 20:30 - 18.03.2017 20:45,29.1
18.03.2017 20:45 - 18.03.2017 21:00,25.86
18.03.2017 21:00 - 18.03.2017 21:15,33.82
18.03.2017 21:15 - 18.03.2017 21:30,26.35
18.03.2017 21:30 - 18.03.2017 21:45,24.32
18.03.2017 21:45 - 18.03.2017 22:00,31.7
18.03.2017 22:00 - 18.03.2017 22:15,37.47
18.03.2017 22:15 - 18.03.2017 22:30,26.9
18.03.2017 22:30 - 18.03.2017 22:45,28.6
18.03.2017 22:45 - 18.03.2017 23:00,24.3
18.03.2017 23:00 - 18.03.2017 23:15,29.5
18.03.2017 23:15 - 18.03.2017 23:30,24.5
18.03.2017 23:30 - 18.03.2017 23:45,26.73
18.03.2017 23:45 - 19.03.2017 00:00,19.35
19.03.2017 00:00 - 19.03.2017 00:15,33.96
19.03.2017 00:15 - 19.03.2017 00:30,24.28
19.03.2017 00:30 - 19.03.2017 00:45,26.3
19.03.2017 00:45 - 19.03.2017 01:00,10.8
19.03.2017 01:00 - 19.03.2017 01:15,26.1
19.03.2017 01:15 - 19.03.2017 01:30,30.77
19.03.2017 01:30 - 19.03.2017 01:45,17
19.03.2017 01:45 - 19.03.2017 02:00,14.1
19.03.2017 02:00 - 19.03.2017 02:15,24.7
19.03.2017 02:15 - 19.03.2017 02:30,22.82
19.03.2017 02:30 - 19.03.2017 02:45,14.44
19.03.2017 02:45 - 19.03.2017 03:00,10.03
19.03.2017 03:00 - 19.03.2017 03:15,17.5
19.03.2017 03:15 - 19.03.2017 03:30,15.3
19.03.2017 03:30 - 19.03.2017 03:45,15.9
19.03.2017 03:45 - 19.03.2017 04:00,19.34
19.03.2017 04:00 - 19.03.2017 04:15,14.3
19.03.2017 04:15 - 19.03.2017 04:30,15.2
19.03.2017 04:30 - 19.03.2017 04:45,15.26
19.03.2017 04:45 - 19.03.2017 05:00,17.6
19.03.2017 05:00 - 19.03.2017 05:15,17.9
19.03.2017 05:15 - 19.03.2017 05:30,11.41
19.03.2017 05:30 - 19.03.2017 05:45,15.75
19.03.2017 05:45 - 19.03.2017 06:00,16.94
19.03.2017 06:00 - 19.03.2017 06:15,11
19.03.2017 06:15 - 19.03.2017 06:30,12.6
19.03.2017 06:30 - 19.03.2017 06:45,18.6
19.03.2017 06:45 - 19.03.2017 07:00,18.22
19.03.2017 07:00 - 19.03.2017 07:15,10.37
19.03.2017 07:15 - 19.03.2017 07:30,12.7
19.03.2017 07:30 - 19.03.2017 07:45,18.2
19.03.2017 07:45 - 19.03.2017 08:00,18.9
19.03.2017 08:00 - 19.03.2017 08:15,5.9
19.03.2017 08:15 - 19.03.2017 08:30,13.63
19.03.2017 08:30 - 19.03.2017 08:45,18.75
19.03.2017 08:45 - 19.03.2017 09:00,27.72
19.03.2017 09:00 - 19.03.2017 09:15,12
19.03.2017 09:15 - 19.03.2017 09:30,17.87
19.03.2017 09:30 - 19.03.2017 09:45,21.57
19.03.2017 09:45 - 19.03.2017 10:00,19.26
19.03.2017 10:00 - 19.03.2017 10:15,12
19.03.2017 10:15 - 19.03.2017 10:30,15.4
19.03.2017 10:30 - 19.03.2017 10:45,21.46
